108;208;231;147;land;false;plains;1
109;144;221;235;land;false;hills;1
110;109;195;211;land;true;plains;1
111;236;233;141;land;false;plains;1
112;219;190;192;land;false;hills;1
113;248;185;232;land;true;plains;1
114;111;235;194;land;false;hills;1
115;246;177;143;land;false;plains;1
116;171;149;253;land;true;plains;1
117;106;229;186;land;false;mountain;1
118;102;244;241;land;false;plains;1
119;237;244;47;land;false;forest;1
120;163;250;92;land;false;forest;1
121;250;227;190;land;true;plains;1
122;224;196;173;land;true;plains;1
123;154;251;164;land;false;plains;1
124;248;249;112;land;false;plains;1
125;217;232;116;land;false;hills;1
126;226;124;225;land;false;desert;1
127;172;172;189;land;false;plains;1
128;225;110;221;land;false;plains;1
129;239;172;223;land;false;mountain;1
130;149;180;236;land;false;jungle;1
131;207;173;213;land;false;mountain;1
132;185;224;153;land;false;jungle;1
133;202;252;183;land;false;plains;1
134;223;90;219;land;false;forest;1
135;233;175;106;land;false;plains;1
136;176;219;196;land;false;urban;1
137;232;225;156;land;false;plains;1
138;197;179;199;land;false;plains;1
139;199;126;253;land;true;urban;1
140;217;237;249;land;false;plains;1
141;219;238;188;land;false;marsh;1
142;169;218;137;land;false;mountain;1
143;222;249;234;land;false;plains;1
144;213;77;212;land;false;plains;1
145;223;54;246;land;false;plains;1
146;230;175;105;land;false;plains;1
147;206;215;160;land;false;plains;1
148;83;236;250;land;false;plains;1
149;174;161;236;land;false;mountain;1
150;244;223;127;land;false;marsh;1
151;245;102;222;land;false;mountain;1
152;248;194;190;land;false;plains;1
153;219;140;254;land;true;plains;1
154;234;46;240;land;false;plains;1
155;225;236;250;land;false;jungle;1
156;230;250;29;land;false;hills;1
157;247;238;174;land;true;urban;1
158;240;142;177;land;true;plains;1
159;251;179;181;land;false;mountain;1
160;233;254;37;land;false;forest;1
161;164;202;199;land;false;forest;1
162;98;197;241;land;false;marsh;1
163;233;181;135;land;false;mountain;1
164;216;233;190;land;false;plains;1
165;199;123;224;land;false;plains;1
166;163;117;229;land;false;forest;1
167;246;184;224;land;false;forest;1
168;212;208;129;land;true;jungle;1
169;231;192;216;land;false;marsh;1
170;85;234;243;land;false;plains;1
171;231;234;67;land;true;urban;1
172;134;248;135;land;false;hills;1
173;137;247;153;land;false;plains;1
174;127;235;230;land;false;plains;1
175;229;233;180;land;false;plains;1
176;154;155;202;land;false;plains;1
177;206;156;193;land;false;plains;1
178;152;207;230;land;false;mountain;1
179;217;75;245;land;false;plains;1
180;184;186;213;land;true;marsh;1
181;175;243;164;land;false;plains;1
182;166;225;112;land;false;forest;1
183;150;183;196;land;false;urban;1
184;218;164;162;land;false;plains;1
185;225;245;158;land;true;plains;1
186;204;211;177;land;false;forest;1
187;156;227;181;land;false;hills;1
188;207;62;249;land;true;jungle;1
189;194;64;251;land;false;plains;1
190;226;181;235;land;true;plains;1
191;254;222;208;land;false;urban;1
192;245;229;124;land;false;plains;1
193;194;213;97;land;false;hills;1
194;234;199;234;land;false;mountain;1
195;237;41;231;land;false;plains;1
196;103;186;213;land;false;hills;1
197;214;133;250;land;true;plains;1
198;145;150;232;land;false;forest;1
199;208;144;156;land;false;forest;1
200;246;214;85;land;false;plains;1
201;136;156;224;land;false;mountain;1
202;160;243;242;land;false;plains;1
203;254;243;248;land;false;hills;1
204;226;157;185;land;false;hills;1
205;72;187;251;land;false;plains;1
206;141;239;229;land;false;plains;1
207;223;184;153;land;false;forest;1
208;131;246;194;land;false;jungle;1
209;183;118;219;land;true;marsh;1
210;250;244;245;land;false;plains;1
211;167;230;214;land;false;mountain;1
212;117;253;223;land;false;plains;1
213;211;240;175;land;false;forest;1
214;183;219;161;land;true;plains;1
215;68;254;252;land;false;plains;1
216;242;232;231;land;false;jungle;1
217;230;95;233;land;false;plains;1
218;34;251;254;land;false;hills;1
219;150;238;232;land;false;desert;1
220;159;239;118;land;false;mountain;1
221;157;246;129;land;false;forest;1
222;248;254;193;land;false;plains;1
223;230;46;227;land;false;forest;1
224;177;175;185;land;false;plains;1
225;191;129;233;land;false;urban;1
226;187;253;246;land;true;plains;1
227;231;58;240;land;false;jungle;1
228;177;136;190;land;true;forest;1
229;251;236;118;land;false;plains;1
230;74;245;182;land;false;plains;1
231;136;230;222;land;false;plains;1
232;222;201;99;land;false;mountain;1
233;162;227;203;land;false;forest;1
234;219;160;183;land;true;urban;1
235;206;204;244;land;false;marsh;1
236;244;163;247;land;false;forest;1
237;244;174;217;land;false;plains;1
238;183;238;190;land;false;urban;1
239;187;209;254;land;false;mountain;1
240;200;162;140;land;true;marsh;1
241;253;215;63;land;false;plains;1
242;214;228;141;land;false;forest;1
243;253;242;158;land;true;plains;1
244;139;221;221;land;true;forest;1
245;103;252;253;land;false;mountain;1
246;202;100;241;land;false;jungle;1
247;138;201;236;land;false;hills;1
248;200;226;113;land;false;forest;1
249;146;249;224;land;false;plains;1
250;167;178;196;land;false;marsh;1
251;219;80;250;land;false;plains;1
252;253;43;212;land;true;mountain;1
253;136;209;251;land;true;plains;1
254;216;101;191;land;false;urban;1
255;251;221;29;land;false;plains;1
256;203;200;122;land;false;plains;1
257;245;135;130;land;false;mountain;1
258;200;138;226;land;false;forest;1
259;250;168;210;land;false;plains;1
260;235;238;175;land;true;plains;1
261;88;248;230;land;false;marsh;1
262;185;206;223;land;false;plains;1
263;227;160;121;land;false;plains;1
264;147;185;205;land;false;hills;1
265;219;114;242;land;false;plains;1
266;205;165;252;land;false;urban;1
267;187;228;129;land;false;hills;1
268;157;221;127;land;false;plains;1
269;205;147;249;land;true;plains;1
270;232;161;244;land;false;plains;1
271;145;229;231;land;false;plains;1
272;248;150;221;land;false;plains;1
273;154;246;166;land;false;jungle;1
274;108;210;224;land;false;plains;1
275;112;248;147;land;false;marsh;1
276;139;191;214;land;false;plains;1
277;248;83;198;land;true;plains;1
278;176;212;148;land;false;plains;1
279;196;247;173;land;false;mountain;1
280;239;70;218;land;true;plains;1
281;37;243;236;land;true;plains;1
282;214;199;103;land;false;urban;1
283;253;131;201;land;false;plains;1
284;252;234;182;land;false;plains;1
285;218;139;231;land;false;plains;1
286;254;210;149;land;false;mountain;1
287;135;236;254;land;false;mountain;1
288;126;242;136;land;true;jungle;1
289;217;172;179;land;false;forest;1
290;150;244;251;land;false;forest;1
291;85;246;228;land;false;plains;1
292;233;212;149;land;false;plains;1
293;198;198;254;land;false;plains;1
294;196;233;170;land;false;forest;1
295;162;249;152;land;false;mountain;1
296;119;208;209;land;false;plains;1
297;253;222;115;land;false;plains;1
298;236;236;150;land;false;plains;1
299;200;94;244;land;true;plains;1
300;239;247;52;land;false;plains;1
301;188;167;148;land;false;mountain;1
302;244;22;248;land;false;forest;1
303;251;144;214;land;false;plains;1
304;226;62;242;land;false;plains;1
305;251;201;175;land;false;desert;1
306;202;107;245;land;false;forest;1
307;178;225;102;land;false;urban;1
308;253;123;207;land;false;hills;1
309;207;231;65;land;false;hills;1
310;146;203;254;land;false;forest;1
311;185;175;157;land;false;hills;1
312;171;247;180;land;false;forest;1
313;247;203;110;land;true;plains;1
314;130;253;252;land;false;plains;1
315;211;247;202;land;false;plains;1
316;166;243;143;land;false;plains;1
317;138;224;231;land;false;mountain;1
318;240;95;184;land;false;plains;1
319;176;207;210;land;false;forest;1
320;223;135;229;land;false;plains;1
321;248;226;186;land;false;marsh;1
322;215;163;192;land;false;mountain;1
323;235;232;157;land;false;plains;1
324;201;166;170;land;false;mountain;1
325;227;248;205;land;false;marsh;1
326;205;180;122;land;false;plains;1
327;16;253;245;land;false;hills;1
328;152;225;182;land;false;urban;1
329;182;162;174;land;false;forest;1
330;110;227;244;land;false;plains;1
331;197;110;233;land;false;plains;1
332;218;243;206;land;false;mountain;1
333;211;109;192;land;false;hills;1
334;225;246;250;land;true;plains;1
335;244;252;166;land;false;mountain;1
336;240;230;103;land;true;plains;1
337;241;246;163;land;false;mountain;1
338;151;211;155;land;false;forest;1
339;236;21;245;land;false;forest;1
340;112;236;192;land;false;forest;1
341;173;164;236;land;false;plains;1
342;205;109;202;land;false;plains;1
343;206;175;234;land;true;plains;1
344;240;117;173;land;false;forest;1
345;179;167;250;land;false;forest;1
346;208;227;210;land;false;plains;1
347;249;153;174;land;false;plains;1
348;187;239;208;land;false;hills;1
349;151;239;128;land;false;hills;1
350;217;221;140;land;false;plains;1
351;231;164;236;land;true;plains;1
352;178;171;222;land;true;urban;1
353;174;243;193;land;false;plains;1
354;190;248;202;land;false;hills;1
355;200;188;199;land;true;desert;1
356;246;140;171;land;false;hills;1
357;248;223;63;land;false;plains;1
358;171;165;250;land;false;plains;1
359;200;176;225;land;false;plains;1
360;212;242;150;land;true;plains;1
361;215;235;133;land;false;plains;1
362;223;163;191;land;false;plains;1
363;221;235;140;land;false;plains;1
364;249;83;226;land;true;plains;1
365;55;209;253;land;false;jungle;1
366;248;180;247;land;false;hills;1
367;133;178;196;land;false;plains;1
368;213;179;138;land;false;plains;1
369;218;179;177;land;true;mountain;1
370;87;212;220;land;false;plains;1
371;198;143;240;land;false;plains;1
372;229;172;238;land;false;plains;1
373;177;227;116;land;false;mountain;1
374;229;250;158;land;false;plains;1
375;70;249;208;land;false;forest;1
376;176;221;251;land;true;plains;1
377;208;181;113;land;false;plains;1
378;163;216;237;land;true;plains;1
379;252;194;65;land;false;hills;1
380;211;78;246;land;false;plains;1
381;204;158;169;land;false;forest;1
382;253;144;163;land;false;mountain;1
383;143;205;158;land;false;jungle;1
384;165;215;238;land;false;plains;1
385;200;184;204;land;false;plains;1
386;239;190;246;land;false;plains;1
387;200;211;253;land;false;jungle;1
388;211;142;186;land;false;mountain;1
389;42;247;217;land;false;forest;1
390;249;202;189;land;false;forest;1
391;210;218;209;land;true;marsh;1
392;181;185;173;land;false;forest;1
393;75;215;231;land;false;hills;1
394;84;217;243;land;false;forest;1
395;144;210;150;land;false;plains;1
396;189;130;237;land;true;plains;1
397;150;229;208;land;false;plains;1
398;246;175;159;land;false;plains;1
399;93;246;198;land;false;forest;1
400;229;233;145;land;false;hills;1
401;210;229;229;land;false;forest;1
402;246;240;117;land;false;plains;1
403;233;224;132;land;true;urban;1
404;145;232;156;land;true;forest;1
405;165;213;253;land;true;urban;1
406;165;249;226;land;false;plains;1
407;220;189;159;land;true;plains;1
408;187;187;148;land;false;plains;1
409;155;193;239;land;false;plains;1
410;95;227;240;land;false;plains;1
411;225;139;254;land;false;plains;1
412;225;242;101;land;false;mountain;1
413;195;127;247;land;false;mountain;1
414;168;96;248;land;false;plains;1
415;247;239;233;land;false;plains;1
416;84;196;238;land;false;urban;1
417;226;161;142;land;false;plains;1
418;203;99;225;land;false;mountain;1
419;210;238;120;land;false;mountain;1
420;241;199;126;land;false;plains;1
421;254;241;28;land;false;mountain;1
422;216;196;109;land;false;forest;1
423;244;92;190;land;false;mountain;1
424;186;210;159;land;false;plains;1
425;169;246;191;land;false;plains;1
426;200;142;243;land;true;jungle;1
427;202;230;194;land;false;plains;1
428;156;182;241;land;true;forest;1
429;179;85;240;land;false;hills;1
430;199;179;152;land;false;urban;1
431;128;153;237;land;false;jungle;1
432;110;238;179;land;false;hills;1
433;183;177;241;land;true;mountain;1
434;77;219;225;land;true;plains;1
435;65;224;246;land;true;plains;1
436;161;174;248;land;true;forest;1
437;207;193;115;land;false;forest;1
438;252;171;198;land;false;plains;1
439;99;226;184;land;false;plains;1
440;252;162;110;land;false;hills;1
441;180;148;175;land;false;plains;1
442;234;113;166;land;false;plains;1
443;202;68;246;land;false;hills;1
444;128;245;191;land;false;forest;1
445;161;220;167;land;true;hills;1
446;205;218;126;land;true;plains;1
447;136;155;218;land;false;plains;1
448;196;168;205;land;false;plains;1
449;222;174;192;land;false;hills;1
450;227;111;198;land;false;marsh;1
451;206;146;159;land;false;desert;1
452;155;249;109;land;false;desert;1
453;158;171;196;land;false;jungle;1
454;96;233;249;land;false;hills;1
455;212;151;218;land;false;desert;1
456;152;251;209;land;true;plains;1
457;208;168;125;land;false;plains;1
458;114;209;240;land;false;plains;1
459;237;155;160;land;false;forest;1
460;243;151;225;land;false;forest;1
461;113;213;238;land;false;mountain;1
462;183;119;240;land;false;urban;1
463;219;216;130;land;false;hills;1
464;229;189;98;land;false;forest;1
465;73;224;227;land;true;plains;1
466;252;114;228;land;false;plains;1
467;236;247;241;land;false;hills;1
468;242;104;240;land;false;hills;1
469;233;89;246;land;false;forest;1
470;147;178;199;land;false;hills;1
471;175;191;166;land;true;plains;1
472;177;193;164;land;true;urban;1
473;166;207;155;land;false;marsh;1
474;108;252;173;land;false;desert;1
475;170;178;190;land;true;plains;1
476;217;232;198;land;true;plains;1
477;167;230;179;land;false;plains;1
478;222;202;121;land;false;mountain;1
479;243;147;175;land;false;plains;1
480;152;227;201;land;false;plains;1
481;253;87;215;land;false;mountain;1
482;214;116;206;land;true;plains;1
483;108;178;236;land;false;plains;1
484;137;163;244;land;false;mountain;1
485;234;169;249;land;false;hills;1
486;231;246;231;land;true;jungle;1
487;252;233;247;land;true;plains;1
488;98;247;199;land;false;plains;1
489;29;242;233;land;false;hills;1
490;202;227;106;land;true;plains;1
491;119;246;212;land;false;plains;1
492;210;130;209;land;false;plains;1
493;206;131;242;land;false;plains;1
494;67;244;215;land;false;plains;1
495;178;217;147;land;false;forest;1
496;229;195;199;land;false;plains;1
497;168;104;231;land;false;forest;1
498;208;73;222;land;false;plains;1
499;215;205;254;land;false;mountain;1
500;62;240;233;land;true;plains;1
501;232;218;127;land;false;hills;1
502;172;237;223;land;false;plains;1
503;208;117;184;land;false;plains;1
504;179;237;96;land;false;mountain;1
505;229;87;195;land;false;plains;1
506;222;229;191;land;false;forest;1
507;134;155;234;land;false;desert;1
508;195;244;182;land;false;forest;1
509;88;241;194;land;false;plains;1
510;244;243;229;land;false;forest;1
511;169;174;222;land;false;plains;1
512;125;172;250;land;false;plains;1
513;146;193;227;land;false;plains;1
514;195;190;177;land;false;plains;1
515;104;249;197;land;false;plains;1
516;168;248;237;land;false;plains;1
517;95;234;223;land;false;desert;1
518;138;240;254;land;false;marsh;1
519;207;133;247;land;false;mountain;1
520;212;216;212;land;true;plains;1
521;253;227;253;land;false;plains;1
522;202;244;82;land;false;forest;1
523;176;223;200;land;false;mountain;1
524;132;194;209;land;true;plains;1
525;241;175;174;land;false;jungle;1
526;158;159;240;land;false;plains;1
527;251;149;101;land;false;plains;1
528;114;236;217;land;false;forest;1
529;234;224;212;land;true;urban;1
530;173;186;222;land;false;forest;1
531;251;233;222;land;false;mountain;1
532;242;69;216;land;false;plains;1
533;138;226;213;land;true;mountain;1
534;175;124;209;land;true;plains;1
535;213;221;77;land;true;forest;1
536;172;232;253;land;false;plains;1
537;141;208;218;land;false;marsh;1
538;223;85;203;land;false;mountain;1
539;87;219;200;land;false;plains;1
540;179;215;215;land;false;forest;1
541;191;128;212;land;false;mountain;1
542;249;8;246;land;false;urban;1
543;175;207;169;land;false;plains;1
544;245;129;203;land;false;hills;1
545;203;110;192;land;false;plains;1
546;226;133;228;land;false;forest;1
547;176;238;119;land;true;plains;1
548;34;222;254;land;false;mountain;1
549;193;243;143;land;false;marsh;1
550;118;164;228;land;false;forest;1
551;200;215;248;land;false;plains;1
552;254;171;243;land;true;plains;1
553;194;179;222;land;false;forest;1
554;95;198;245;land;false;hills;1
555;249;238;145;land;false;hills;1
556;165;245;231;land;true;plains;1
557;222;184;219;land;false;plains;1
558;203;215;111;land;false;plains;1
559;193;216;103;land;false;mountain;1
560;238;197;172;land;false;plains;1
561;152;223;152;land;false;forest;1
562;244;199;67;land;false;forest;1
563;130;226;153;land;false;plains;1
564;233;104;208;land;false;mountain;1
565;248;243;195;land;false;plains;1
566;248;213;120;land;false;plains;1
567;222;243;159;land;false;plains;1
568;247;208;143;land;true;urban;1
569;248;125;173;land;false;plains;1
570;213;143;181;land;false;forest;1
571;244;129;189;land;false;plains;1
572;203;216;195;land;false;plains;1
573;208;143;210;land;false;plains;1
574;78;200;240;land;false;forest;1
575;165;197;226;land;true;plains;1
576;232;249;38;land;false;plains;1
577;192;195;192;land;false;plains;1
578;135;243;229;land;false;mountain;1
579;131;207;194;land;false;urban;1
580;49;244;224;land;false;plains;1
581;178;212;231;land;false;plains;1
582;111;203;205;land;false;plains;1
583;144;207;172;land;false;mountain;1
584;46;226;234;land;false;plains;1
585;156;187;168;land;false;plains;1
586;231;49;240;land;true;jungle;1
587;104;251;176;land;false;plains;1
588;242;170;152;land;false;urban;1
589;211;238;190;land;false;plains;1
590;230;215;231;land;false;plains;1
591;192;180;137;land;false;plains;1
592;106;238;212;land;true;marsh;1
593;230;224;127;land;false;mountain;1
594;140;254;226;land;false;plains;1
595;216;179;209;land;false;hills;1
596;91;178;242;land;false;jungle;1
597;223;123;235;land;false;plains;1
598;167;252;90;land;false;plains;1
599;234;116;204;land;false;plains;1
600;166;138;219;land;false;jungle;1
601;194;213;186;land;false;plains;1
602;227;150;196;land;false;mountain;1
603;183;208;201;land;false;mountain;1
604;159;200;178;land;false;plains;1
605;202;160;155;land;false;plains;1
606;189;108;253;land;false;plains;1
607;233;242;231;land;false;plains;1
608;59;227;235;land;false;plains;1
609;120;176;225;land;false;jungle;1
610;170;247;192;land;false;plains;1
611;197;212;139;land;false;plains;1
612;213;180;121;land;false;jungle;1
613;90;196;219;land;false;plains;1
614;206;254;96;land;false;forest;1
615;232;225;157;land;false;plains;1
616;94;248;189;land;false;forest;1
617;176;152;187;land;false;plains;1
618;183;231;209;land;false;mountain;1
619;72;249;243;land;false;plains;1
620;238;226;106;land;false;plains;1
621;188;168;219;land;false;jungle;1
622;219;216;155;land;false;hills;1
623;156;241;120;land;false;mountain;1
624;170;234;174;land;false;plains;1
625;195;190;209;land;true;urban;1
626;229;218;160;land;false;desert;1
627;219;251;200;land;false;plains;1
628;86;231;196;land;false;hills;1
629;186;238;123;land;false;plains;1
630;244;144;197;land;false;mountain;1
631;208;233;111;land;false;forest;1
632;117;254;131;land;true;plains;1
633;232;209;149;land;false;plains;1
634;249;205;89;land;false;plains;1
635;141;211;161;land;false;plains;1
636;137;196;228;land;false;plains;1
637;114;202;186;land;false;forest;1
638;233;171;254;land;false;plains;1
639;131;239;187;land;true;forest;1
640;241;97;251;land;false;plains;1
641;195;137;217;land;false;urban;1
642;173;206;227;land;false;plains;1
643;227;244;232;land;true;plains;1
644;190;167;230;land;false;plains;1
645;89;244;237;land;false;plains;1
646;145;176;210;land;false;forest;1
647;112;226;206;land;false;plains;1
648;213;143;200;land;false;plains;1
649;71;208;245;land;false;urban;1
650;238;239;173;land;true;plains;1
651;214;102;195;land;true;plains;1
652;189;184;162;land;false;forest;1
653;233;195;124;land;false;plains;1
654;230;235;116;land;false;forest;1
655;96;238;193;land;false;plains;1
656;172;144;243;land;true;urban;1
657;190;204;111;land;true;urban;1
658;229;213;207;land;false;mountain;1
659;181;157;186;land;false;hills;1
660;250;183;228;land;false;forest;1
661;154;216;162;land;false;plains;1
662;183;208;141;land;true;plains;1
663;244;186;184;land;false;plains;1
664;217;125;189;land;false;jungle;1
665;217;94;202;land;false;plains;1
666;181;123;207;land;false;forest;1
667;228;217;156;land;false;jungle;1
668;202;221;88;land;false;plains;1
669;220;225;166;land;false;forest;1
670;172;195;139;land;false;jungle;1
671;250;88;241;land;false;mountain;1
672;206;183;175;land;false;marsh;1
673;225;220;162;land;false;plains;1
674;238;247;89;land;false;hills;1
675;83;232;189;land;true;plains;1
676;192;150;220;land;false;plains;1
677;189;239;124;land;false;plains;1
678;171;181;244;land;false;plains;1
679;217;132;235;land;false;mountain;1
680;47;253;205;land;false;urban;1
681;232;246;58;land;false;jungle;1
682;100;201;241;land;false;plains;1
683;70;250;193;land;true;plains;1
684;209;146;238;land;false;plains;1
685;253;138;144;land;false;mountain;1
686;196;171;251;land;false;plains;1
687;192;167;163;land;false;plains;1
688;190;225;240;land;true;forest;1
689;208;68;236;land;false;jungle;1
690;162;164;176;land;false;hills;1
691;186;118;204;land;false;plains;1
692;180;163;222;land;false;hills;1
693;254;132;191;land;false;hills;1
694;203;209;193;land;false;forest;1
695;146;160;221;land;false;hills;1
696;223;249;150;land;false;hills;1
697;198;166;240;land;true;plains;1
698;246;169;248;land;true;urban;1
699;201;182;160;land;false;plains;1
700;230;203;129;land;false;plains;1
701;236;243;240;land;false;urban;1
702;228;243;162;land;false;plains;1
703;157;251;118;land;false;plains;1
704;205;245;146;land;true;mountain;1
705;213;217;142;land;false;mountain;1
706;116;210;230;land;false;plains;1
707;175;172;215;land;false;forest;1
708;130;242;166;land;true;jungle;1
709;231;126;198;land;false;plains;1
710;96;233;251;land;false;mountain;1
711;161;158;220;land;false;plains;1
712;245;132;172;land;false;forest;1
713;241;234;126;land;false;plains;1
714;254;184;124;land;false;plains;1
715;234;244;244;land;false;plains;1
716;252;196;153;land;true;forest;1
717;204;147;230;land;true;plains;1
718;235;235;71;land;false;plains;1
719;114;195;243;land;false;plains;1
720;178;246;155;land;false;urban;1
721;211;218;168;land;false;plains;1
722;72;211;218;land;false;hills;1
723;233;186;175;land;false;plains;1
724;101;254;251;land;false;plains;1
725;141;207;215;land;false;forest;1
726;227;232;189;land;false;mountain;1
727;221;146;134;land;true;plains;1
728;139;240;183;land;false;jungle;1
729;226;99;211;land;false;jungle;1
730;241;177;198;land;false;forest;1
731;189;172;230;land;false;mountain;1
732;230;156;216;land;true;plains;1
733;212;235;208;land;false;forest;1
734;180;245;77;land;false;plains;1
735;248;227;36;land;false;mountain;1
736;175;215;209;land;false;plains;1
737;228;224;59;land;false;plains;1
738;163;157;210;land;true;plains;1
739;173;152;194;land;false;plains;1
740;232;232;84;land;false;mountain;1
741;219;148;147;land;false;hills;1
742;84;247;207;land;false;mountain;1
743;80;212;214;land;false;plains;1
744;233;92;183;land;false;hills;1
745;177;216;119;land;false;mountain;1
746;191;174;161;land;false;forest;1
747;110;238;212;land;true;plains;1
748;231;142;129;land;false;plains;1
749;61;218;242;land;false;forest;1
750;99;210;240;land;false;plains;1
751;139;222;149;land;false;plains;1
752;245;208;86;land;false;plains;1
753;97;216;235;land;false;plains;1
754;237;244;192;land;false;desert;1
755;235;189;233;land;false;plains;1
756;115;229;230;land;false;plains;1
757;229;171;185;land;false;marsh;1
758;252;63;220;land;false;hills;1
759;35;241;254;land;true;plains;1
760;219;191;240;land;true;forest;1
761;82;237;248;land;false;forest;1
762;189;214;251;land;false;plains;1
763;167;203;134;land;false;plains;1
764;156;236;230;land;false;plains;1
765;237;152;206;land;false;plains;1
766;133;249;158;land;false;hills;1
767;254;149;169;land;true;marsh;1
768;224;165;186;land;false;forest;1
769;185;195;202;land;false;hills;1
770;139;225;179;land;false;mountain;1
771;234;151;187;land;true;plains;1
772;139;188;192;land;true;plains;1
773;236;205;254;land;false;plains;1
774;70;251;212;land;false;mountain;1
775;193;152;198;land;true;forest;1
776;235;138;176;land;true;plains;1
777;169;209;162;land;false;plains;1
778;240;125;182;land;true;plains;1
779;150;227;164;land;false;plains;1
780;212;193;180;land;false;hills;1
781;252;214;72;land;false;jungle;1
782;134;192;191;land;false;plains;1
783;173;156;217;land;false;plains;1
784;227;79;247;land;false;plains;1
785;99;184;220;land;false;plains;1
786;185;78;240;land;false;hills;1
787;211;246;92;land;false;plains;1
788;244;224;59;land;false;plains;1
789;77;246;229;land;false;plains;1
790;198;240;108;land;false;forest;1
791;207;122;194;land;true;urban;1
792;179;165;206;land;false;plains;1
793;201;184;253;land;true;plains;1
794;175;115;221;land;true;jungle;1
795;166;205;221;land;true;plains;1
796;108;181;242;land;false;plains;1
797;158;231;246;land;false;plains;1
798;244;208;88;land;false;plains;1
799;244;225;45;land;false;marsh;1
800;183;240;194;land;false;forest;1
801;197;188;195;land;false;plains;1
802;230;97;176;land;false;hills;1
803;232;132;240;land;false;marsh;1
804;241;193;228;land;false;jungle;1
805;82;245;192;land;false;forest;1
806;119;242;221;land;false;plains;1
807;215;57;250;land;false;jungle;1
808;167;213;122;land;false;forest;1
809;113;248;157;land;false;plains;1
810;103;251;187;land;false;plains;1
811;227;147;156;land;false;urban;1
812;144;183;247;land;false;forest;1
