36;supply_node;1955.00;11.90;2003.00;2.56;0
36;supply_node;2190.00;10.38;2008.00;4.03;0
36;supply_node;1795.00;11.25;1882.00;1.79;0
36;supply_node;2089.00;12.20;2006.00;4.72;0
36;supply_node;1991.00;10.55;1858.00;6.21;0
36;supply_node;1819.00;11.43;1828.00;3.96;0
36;supply_node;1983.00;13.62;1882.00;5.44;0
36;supply_node;1943.00;13.03;1964.00;2.09;0
36;supply_node;2082.00;11.35;1982.00;6.14;0
36;supply_node;2000.00;13.28;1881.00;1.33;0
36;supply_node;2131.00;11.15;2000.00;4.27;0
36;supply_node;2081.00;14.78;1884.00;0.57;0
36;supply_node;2162.00;10.55;2049.00;3.51;0
36;supply_node;1975.00;11.55;1993.00;4.98;0
36;supply_node;1822.00;11.15;1889.00;2.74;0
36;supply_node;1817.00;12.05;1918.00;5.68;0
36;supply_node;2054.00;11.20;1984.00;0.87;0
36;supply_node;2098.00;10.45;1846.00;4.91;0
36;supply_node;2167.00;10.90;2060.00;0.11;0
36;supply_node;2044.00;14.60;2066.00;3.05;0
36;supply_node;2151.00;10.80;2007.00;0.80;0
36;supply_node;2124.00;11.32;2023.00;2.28;0
36;supply_node;1800.00;11.78;1928.00;5.22;0
36;supply_node;2001.00;12.05;1873.00;1.52;0
36;supply_node;2020.00;12.18;1971.00;4.45;0
36;supply_node;1980.00;11.25;1868.00;1.11;0
36;supply_node;2081.00;14.30;2074.00;3.69;0
36;supply_node;1920.00;13.93;1934.00;0.35;0
36;supply_node;1806.00;12.93;1969.00;1.82;0
36;supply_node;1898.00;13.98;1919.00;5.86;0
36;supply_node;1999.00;15.98;1890.00;2.52;0
36;supply_node;2120.00;10.05;1886.00;4.00;0
36;supply_node;1850.00;13.30;1899.00;1.75;0
36;supply_node;1959.00;14.55;1925.00;3.23;0
36;supply_node;2157.00;11.07;2039.00;6.17;0
36;supply_node;1862.00;12.00;1866.00;3.93;0
36;supply_node;2026.00;16.15;1920.00;5.40;0
36;supply_node;1861.00;10.30;1781.00;2.05;0
36;supply_node;1971.00;15.03;1944.00;4.64;0
36;supply_node;1965.00;13.30;1917.00;1.29;0
36;supply_node;1964.00;14.07;1951.00;4.23;0
36;supply_node;1883.00;12.65;1929.00;0.53;0
36;supply_node;1816.00;13.45;1952.00;3.47;0
36;supply_node;1899.00;11.93;2036.00;4.94;0
36;supply_node;1832.00;11.12;1920.00;2.70;0
36;supply_node;1982.00;10.53;2089.00;4.18;0
36;supply_node;2005.00;11.93;1990.00;0.84;0
36;supply_node;2140.00;11.40;1992.00;4.88;0
36;supply_node;1998.00;15.28;1903.00;0.07;0
36;supply_node;2118.00;10.30;1878.00;3.01;0
36;supply_node;2071.00;15.75;1891.00;5.59;0
36;supply_node;2124.00;10.40;1897.00;2.24;0
36;supply_node;1870.00;10.30;1799.00;5.18;0
36;supply_node;2071.00;15.70;1918.00;0.38;0
36;supply_node;2053.00;10.70;1964.00;4.42;0
36;supply_node;2068.00;14.07;1954.00;5.89;0
36;supply_node;1882.00;13.55;1990.00;2.54;0
36;supply_node;2080.00;13.35;1875.00;0.31;0
36;supply_node;2074.00;11.00;1975.00;1.78;0
36;supply_node;1858.00;13.53;1966.00;4.72;0
36;supply_node;1943.00;12.30;2013.00;1.02;0
36;supply_node;1880.00;13.53;1974.00;3.96;0
36;supply_node;1761.00;11.73;1883.00;0.61;0
36;supply_node;1799.00;12.03;1835.00;3.19;0
36;supply_node;1773.00;11.00;1854.00;6.13;0
36;supply_node;2118.00;10.03;1840.00;1.33;0
36;supply_node;1735.00;10.50;1854.00;5.37;0
36;supply_node;1910.00;12.00;2019.00;2.02;0
36;supply_node;2101.00;12.62;1940.00;3.50;0
36;supply_node;1962.00;10.32;2088.00;1.26;0
36;supply_node;1838.00;10.80;1820.00;2.73;0
36;supply_node;1835.00;12.30;1947.00;5.67;0
36;supply_node;1956.00;12.65;1916.00;3.43;0
36;supply_node;1824.00;12.05;1910.00;4.91;0
36;supply_node;1953.00;13.40;1968.00;1.56;0
36;supply_node;1811.00;11.90;1909.00;4.15;0
36;supply_node;1988.00;15.73;1921.00;0.80;0
36;supply_node;2199.00;10.00;2000.00;2.27;0
36;supply_node;1833.00;10.90;1837.00;0.03;0
36;supply_node;2066.00;10.85;1861.00;2.97;0
36;supply_node;2097.00;12.70;1880.00;4.45;0
36;supply_node;2092.00;12.40;1952.00;2.21;0
36;supply_node;1911.00;14.30;1933.00;3.68;0
36;supply_node;2006.00;10.88;2008.00;0.34;0
36;supply_node;1852.00;12.30;1946.00;4.38;0
36;supply_node;1748.00;10.38;1863.00;5.86;0
36;supply_node;1784.00;11.70;1889.00;2.51;0
36;supply_node;2073.00;11.60;1997.00;5.10;0
36;supply_node;1976.00;11.30;2050.00;1.75;0
36;supply_node;1983.00;15.48;1901.00;4.68;0
36;supply_node;2034.00;16.08;1920.00;0.98;0
36;supply_node;2108.00;10.20;1840.00;3.92;0
36;supply_node;2013.00;10.20;2104.00;5.40;0
36;supply_node;1979.00;14.48;1913.00;3.15;0
36;supply_node;1853.00;13.80;1984.00;6.09;0
36;supply_node;1964.00;10.00;2102.00;1.29;0
36;supply_node;1837.00;13.30;1985.00;5.33;0
36;supply_node;2099.00;11.35;1968.00;0.52;0
36;supply_node;2124.00;10.78;1908.00;3.46;0
36;supply_node;2115.00;12.53;1919.00;1.22;0
36;supply_node;2162.00;11.03;2010.00;2.70;0
36;supply_node;1830.00;12.23;1853.00;5.63;0
36;supply_node;2030.00;12.48;2007.00;1.94;0
36;supply_node;1782.00;13.75;1909.00;4.87;0
36;supply_node;2084.00;14.45;1926.00;1.52;0
36;supply_node;2087.00;12.35;1998.00;4.10;0
36;supply_node;1851.00;11.43;1862.00;0.76;0
36;supply_node;1952.00;12.53;2065.00;2.24;0
36;supply_node;1889.00;13.15;1969.00;6.28;0
36;supply_node;1893.00;13.12;1942.00;1.48;0
36;supply_node;2106.00;11.03;1873.00;4.41;0
36;supply_node;1791.00;11.15;1863.00;2.17;0
36;supply_node;2096.00;9.98;1837.00;3.64;0
36;supply_node;1867.00;10.35;1789.00;0.30;0
36;supply_node;2036.00;12.75;1890.00;1.78;0
36;supply_node;1954.00;10.60;2079.00;5.82;0
36;supply_node;2083.00;15.30;1938.00;2.47;0
36;supply_node;1964.00;13.57;1908.00;3.95;0
36;supply_node;1940.00;12.07;1898.00;1.71;0
36;supply_node;1894.00;13.50;1961.00;3.19;0
36;supply_node;1983.00;14.60;1931.00;6.12;0
36;supply_node;2043.00;12.88;1948.00;3.88;0
36;supply_node;2094.00;15.07;2069.00;5.36;0
36;supply_node;2045.00;10.93;1971.00;2.01;0
36;supply_node;1864.00;13.90;1979.00;4.60;0
36;supply_node;2011.00;12.48;1964.00;1.25;0
36;supply_node;2054.00;13.00;2023.00;4.18;0
36;supply_node;1885.00;12.48;1943.00;0.48;0
36;supply_node;1798.00;10.93;1870.00;3.42;0
36;supply_node;1964.00;15.03;1932.00;4.90;0
36;supply_node;1940.00;11.95;2050.00;2.66;0
36;supply_node;2156.00;11.10;2066.00;5.59;0
36;supply_node;2171.00;12.10;2026.00;0.79;0
36;supply_node;1953.00;12.78;1908.00;4.83;0
36;supply_node;2103.00;11.78;1896.00;0.03;0
36;supply_node;2112.00;12.70;1989.00;2.96;0
36;supply_node;1841.00;13.20;1970.00;0.72;0
36;supply_node;1898.00;13.40;1951.00;2.20;0
36;supply_node;1789.00;12.20;1824.00;5.13;0
36;supply_node;1840.00;12.70;1859.00;1.43;0
36;supply_node;2094.00;13.90;1922.00;4.37;0
36;supply_node;1845.00;11.23;1850.00;5.85;0
36;supply_node;2008.00;11.43;2036.00;3.61;0
36;supply_node;1979.00;10.82;1859.00;0.26;0
36;supply_node;1740.00;11.20;1841.00;1.74;0
36;supply_node;2014.00;12.18;1882.00;5.78;0
36;supply_node;1841.00;10.90;1928.00;0.97;0
36;supply_node;1910.00;12.98;1969.00;3.91;0
36;supply_node;1864.00;10.55;1848.00;1.67;0
36;supply_node;1991.00;13.65;2055.00;3.15;0
36;supply_node;1824.00;11.55;1875.00;6.08;0
36;supply_node;2001.00;12.60;1968.00;2.39;0
36;supply_node;1868.00;13.03;2006.00;5.32;0
36;supply_node;2124.00;11.75;1924.00;1.97;0
36;supply_node;1755.00;10.95;1962.00;4.56;0
36;supply_node;1921.00;12.57;1965.00;1.21;0
36;supply_node;2111.00;10.55;1864.00;2.69;0
36;supply_node;2141.00;11.40;2051.00;0.45;0
36;supply_node;1921.00;13.18;1982.00;3.39;0
36;supply_node;1998.00;15.48;1915.00;4.86;0
36;supply_node;1775.00;10.70;1923.00;2.62;0
36;supply_node;1797.00;11.28;1893.00;4.10;0
36;supply_node;2089.00;13.18;1873.00;0.75;0
36;supply_node;1869.00;10.40;1765.00;4.79;0
36;supply_node;1789.00;11.65;1836.00;6.27;0
36;supply_node;1976.00;11.48;2006.00;2.92;0
36;supply_node;1896.00;13.05;1982.00;5.51;0
36;supply_node;2014.00;10.60;2015.00;2.16;0
36;supply_node;1966.00;13.20;1963.00;5.10;0
36;supply_node;2055.00;15.07;1935.00;1.39;0
36;supply_node;1943.00;10.70;2087.00;4.34;0
36;supply_node;2071.00;12.82;1879.00;5.81;0
36;supply_node;1933.00;13.30;1941.00;3.57;0
36;supply_node;1931.00;11.68;2019.00;5.05;0
36;supply_node;2104.00;11.57;1953.00;1.70;0
36;supply_node;2018.00;10.05;1845.00;5.74;0
36;supply_node;1868.00;13.35;1970.00;0.94;0
36;supply_node;1836.00;13.05;1959.00;3.88;0
36;supply_node;1879.00;13.05;2002.00;5.35;0
36;supply_node;1943.00;13.88;1934.00;3.11;0
36;supply_node;1843.00;11.25;1807.00;6.04;0
36;supply_node;2170.00;11.20;2038.00;1.24;0
36;supply_node;2015.00;11.50;2005.00;5.28;0
36;supply_node;1819.00;11.30;1807.00;0.48;0
36;supply_node;2024.00;10.70;1877.00;3.41;0
36;supply_node;2076.00;12.88;2048.00;1.17;0
36;supply_node;1782.00;11.30;1857.00;2.65;0
36;supply_node;2103.00;11.98;1979.00;5.59;0
36;supply_node;1914.00;13.10;1999.00;1.89;0
36;supply_node;2185.00;11.18;2043.00;4.83;0
36;supply_node;1838.00;10.98;1843.00;1.48;0
36;supply_node;1855.00;11.70;1936.00;4.06;0
36;supply_node;1842.00;13.50;1997.00;0.72;0
36;supply_node;1979.00;12.20;1982.00;2.19;0
36;supply_node;1753.00;11.35;1845.00;6.23;0
36;supply_node;1960.00;11.28;2052.00;2.88;0
36;supply_node;2201.00;12.62;2039.00;4.37;0
36;supply_node;2105.00;13.45;1912.00;2.12;0
36;supply_node;1755.00;10.10;1892.00;3.60;0
36;supply_node;1875.00;10.05;1807.00;0.25;0
36;supply_node;1873.00;15.18;1907.00;4.30;0
36;supply_node;1752.00;10.35;1974.00;5.77;0
36;supply_node;1832.00;11.00;1931.00;2.43;0
36;supply_node;2056.00;12.62;2009.00;5.01;0
36;supply_node;2088.00;11.40;1973.00;1.67;0
36;supply_node;1831.00;12.55;1975.00;3.14;0
36;supply_node;1815.00;11.80;1901.00;0.90;0
36;supply_node;1973.00;14.20;1957.00;3.84;0
36;supply_node;2176.00;10.88;2049.00;5.32;0
36;supply_node;1996.00;12.60;1958.00;3.07;0
36;supply_node;2044.00;15.45;1912.00;4.55;0
36;supply_node;2045.00;12.70;2040.00;1.21;0
36;supply_node;2047.00;12.00;1993.00;5.25;0
36;supply_node;1980.00;12.60;1971.00;0.44;0
36;supply_node;2113.00;13.80;1932.00;3.37;0
36;supply_node;2029.00;11.38;1962.00;5.96;0
36;supply_node;2121.00;11.25;1952.00;2.61;0
36;supply_node;2056.00;15.35;1927.00;5.55;0
36;supply_node;1870.00;12.93;1954.00;1.85;0
36;supply_node;1890.00;13.50;1953.00;4.79;0
36;supply_node;1843.00;10.43;1833.00;6.26;0
36;supply_node;1788.00;12.25;1898.00;4.02;0
36;supply_node;2035.00;11.75;1954.00;0.68;0
36;supply_node;1980.00;14.60;1951.00;2.16;0
36;supply_node;1934.00;12.65;2004.00;6.20;0
36;supply_node;1859.00;13.07;1922.00;1.39;0
36;supply_node;1869.00;12.12;1945.00;4.33;0
36;supply_node;2102.00;13.25;2037.00;2.09;0
36;supply_node;1881.00;15.20;1894.00;3.56;0
36;supply_node;1933.00;12.98;1991.00;0.21;0
36;supply_node;1898.00;12.43;2013.00;2.80;0
36;supply_node;2011.00;15.30;2067.00;5.74;0
36;supply_node;1776.00;12.75;1972.00;0.93;0
36;supply_node;2091.00;12.03;2012.00;4.97;0
36;supply_node;2125.00;11.03;2011.00;1.63;0
36;supply_node;2000.00;11.43;2000.00;3.10;0
36;supply_node;1784.00;11.57;1846.00;0.86;0
36;supply_node;1903.00;13.80;1938.00;2.34;0
36;supply_node;1940.00;12.80;1987.00;5.28;0
36;supply_node;1952.00;12.73;1897.00;1.93;0
36;supply_node;2105.00;11.65;2023.00;4.51;0
36;supply_node;1854.00;12.78;1874.00;1.17;0
36;supply_node;1797.00;12.03;1811.00;2.65;0
36;supply_node;2037.00;16.10;1928.00;0.40;0
36;supply_node;1842.00;11.45;1920.00;3.34;0
36;supply_node;1723.00;10.10;1858.00;4.82;0
36;supply_node;2010.00;14.98;1906.00;2.58;0
36;supply_node;1987.00;11.50;2000.00;4.05;0
36;supply_node;1841.00;11.50;1797.00;0.70;0
36;supply_node;1999.00;11.25;1864.00;4.75;0
36;supply_node;2121.00;12.55;1939.00;6.23;0
36;supply_node;2208.00;10.25;2022.00;2.88;0
36;supply_node;1902.00;12.50;1885.00;5.47;0
36;supply_node;2177.00;11.00;2062.00;2.12;0
36;supply_node;1972.00;10.05;2111.00;5.05;0
36;supply_node;1995.00;10.20;2110.00;1.35;0
36;supply_node;2020.00;10.00;2110.00;4.29;0
36;supply_node;2002.00;10.25;2103.00;5.77;0
36;supply_node;2022.00;10.40;2099.00;3.52;0
36;supply_node;2037.00;10.43;2098.00;0.18;0
36;supply_node;1974.00;10.30;2096.00;1.66;0
36;supply_node;1935.00;10.32;2094.00;5.70;0
36;supply_node;1953.00;10.10;2095.00;0.89;0
36;supply_node;1997.00;10.50;2094.00;3.83;0
36;supply_node;1931.00;10.45;2088.00;0.13;0
36;supply_node;2003.00;11.45;2083.00;3.07;0
36;supply_node;1935.00;11.00;2079.00;6.00;0
36;supply_node;2183.00;11.28;2070.00;2.30;0
36;supply_node;1940.00;11.80;2067.00;5.24;0
36;supply_node;2190.00;11.60;2065.00;0.43;0
36;supply_node;2029.00;16.90;2064.00;4.47;0
36;supply_node;1967.00;11.82;2063.00;1.13;0
36;supply_node;2071.00;13.12;2060.00;2.61;0
36;supply_node;2153.00;11.25;2060.00;0.36;0
36;supply_node;2186.00;11.32;2056.00;1.84;0
36;supply_node;2005.00;13.05;2051.00;4.78;0
36;supply_node;2097.00;13.40;2049.00;2.54;0
36;supply_node;2150.00;11.00;2051.00;4.01;0
36;supply_node;2196.00;11.98;2047.00;0.67;0
36;supply_node;2036.00;13.25;2044.00;3.25;0
36;supply_node;1997.00;11.65;2039.00;6.19;0
36;supply_node;2123.00;11.85;2039.00;2.84;0
36;supply_node;2139.00;11.57;2039.00;5.42;0
36;supply_node;2211.00;10.75;2037.00;2.08;0
36;supply_node;2113.00;12.95;2038.00;3.56;0
36;supply_node;1914.00;12.00;2036.00;1.31;0
36;supply_node;2179.00;12.32;2033.00;4.25;0
36;supply_node;2130.00;11.62;2032.00;5.73;0
36;supply_node;2208.00;10.50;2030.00;3.49;0
36;supply_node;1960.00;11.80;2034.00;4.96;0
36;supply_node;2030.00;12.85;2029.00;1.62;0
36;supply_node;2162.00;11.45;2031.00;5.66;0
36;supply_node;2063.00;13.43;2030.00;0.85;0
36;supply_node;2152.00;11.62;2029.00;3.79;0
36;supply_node;1945.00;11.98;2030.00;0.09;0
36;supply_node;2114.00;11.80;2028.00;3.03;0
36;supply_node;2078.00;13.57;2028.00;4.51;0
36;supply_node;1980.00;10.40;2028.00;2.26;0
36;supply_node;2196.00;11.55;2026.00;5.20;0
36;supply_node;2015.00;11.00;2026.00;0.40;0
36;supply_node;2092.00;12.85;2027.00;4.44;0
36;supply_node;1921.00;11.68;2027.00;5.92;0
36;supply_node;2038.00;13.00;2024.00;2.57;0
36;supply_node;2134.00;11.07;2022.00;5.50;0
36;supply_node;2147.00;11.30;2021.00;1.80;0
36;supply_node;1953.00;12.55;2022.00;4.74;0
36;supply_node;2156.00;11.32;2019.00;6.22;0
36;supply_node;2083.00;12.55;2017.00;3.98;0
36;supply_node;2116.00;10.90;2018.00;0.63;0
36;supply_node;2165.00;11.57;2019.00;2.11;0
36;supply_node;2190.00;10.65;2017.00;6.15;0
36;supply_node;2199.00;10.30;2017.00;1.34;0
36;supply_node;2044.00;12.98;2020.00;4.28;0
36;supply_node;2175.00;11.45;2017.00;2.04;0
36;supply_node;1979.00;11.15;2015.00;3.52;0
36;supply_node;2140.00;10.93;2015.00;0.17;0
36;supply_node;2099.00;11.55;2012.00;2.76;0
36;supply_node;2183.00;10.60;2013.00;5.69;0
36;supply_node;1921.00;12.18;2012.00;2.34;0
36;supply_node;2109.00;10.88;2012.00;4.93;0
36;supply_node;1995.00;11.20;2010.00;1.58;0
36;supply_node;2204.00;10.10;2011.00;3.06;0
36;supply_node;2169.00;11.00;2009.00;0.82;0
36;supply_node;2064.00;12.35;2009.00;3.75;0
36;supply_node;2076.00;11.98;2007.00;5.23;0
36;supply_node;2178.00;10.57;2007.00;2.99;0
36;supply_node;2198.00;10.32;2007.00;4.47;0
36;supply_node;1908.00;12.50;2007.00;1.12;0
36;supply_node;2139.00;10.90;2004.00;3.71;0
36;supply_node;1890.00;13.10;2004.00;0.36;0
36;supply_node;1944.00;12.73;1999.00;3.29;0
36;supply_node;1966.00;11.57;2001.00;5.87;0
36;supply_node;2038.00;12.62;2000.00;2.53;0
36;supply_node;2123.00;11.50;2001.00;4.01;0
36;supply_node;2183.00;10.30;2001.00;1.77;0
36;supply_node;2053.00;12.30;1999.00;4.71;0
36;supply_node;1901.00;13.10;2000.00;6.18;0
36;supply_node;2022.00;11.98;1998.00;3.94;0
36;supply_node;2008.00;11.60;1998.00;5.42;0
36;supply_node;2062.00;11.68;1999.00;2.07;0
36;supply_node;2104.00;11.90;2000.00;6.11;0
36;supply_node;2191.00;10.00;2000.00;1.31;0
36;supply_node;2031.00;12.18;1993.00;4.24;0
36;supply_node;2096.00;12.05;1995.00;0.55;0
36;supply_node;1864.00;13.60;1993.00;3.48;0
36;supply_node;1994.00;11.45;1993.00;0.13;0
36;supply_node;1894.00;13.43;1993.00;2.71;0
36;supply_node;1907.00;13.18;1992.00;5.65;0
36;supply_node;1964.00;11.55;1992.00;0.85;0
36;supply_node;2120.00;12.30;1993.00;4.89;0
36;supply_node;2079.00;11.93;1991.00;1.55;0
36;supply_node;1922.00;13.30;1990.00;3.02;0
36;supply_node;1985.00;11.65;1988.00;0.78;0
36;supply_node;2061.00;11.60;1990.00;2.26;0
36;supply_node;2104.00;12.12;1989.00;5.20;0
36;supply_node;1873.00;13.53;1989.00;2.95;0
36;supply_node;2070.00;11.30;1986.00;4.43;0
36;supply_node;1761.00;10.35;1985.00;1.08;0
36;supply_node;2026.00;12.43;1986.00;3.67;0
36;supply_node;2091.00;12.00;1987.00;0.32;0
36;supply_node;1964.00;11.80;1985.00;1.80;0
36;supply_node;1993.00;12.20;1984.00;5.84;0
36;supply_node;1905.00;13.20;1984.00;2.49;0
36;supply_node;1947.00;12.20;1983.00;3.97;0
36;supply_node;2047.00;11.35;1983.00;1.73;0
36;supply_node;1930.00;13.48;1982.00;3.21;0
36;supply_node;2036.00;11.90;1984.00;6.14;0
36;supply_node;1887.00;13.60;1981.00;2.80;0
36;supply_node;2010.00;12.30;1981.00;5.38;0
36;supply_node;2116.00;12.55;1982.00;2.04;0
36;supply_node;2001.00;12.20;1980.00;3.51;0
36;supply_node;2062.00;10.85;1980.00;1.27;0
36;supply_node;1819.00;13.12;1980.00;4.20;0
36;supply_node;1873.00;13.95;1980.00;5.69;0
36;supply_node;1911.00;13.20;1979.00;3.44;0
36;supply_node;2020.00;12.40;1979.00;4.92;0
36;supply_node;2095.00;11.62;1979.00;1.57;0
36;supply_node;1937.00;13.55;1978.00;5.62;0
36;supply_node;2039.00;11.55;1977.00;0.81;0
36;supply_node;1762.00;11.25;1974.00;3.74;0
36;supply_node;1856.00;13.70;1975.00;0.05;0
36;supply_node;1945.00;13.05;1974.00;2.98;0
36;supply_node;1962.00;12.73;1976.00;5.92;0
36;supply_node;2029.00;11.90;1975.00;2.22;0
36;supply_node;2110.00;12.30;1976.00;5.16;0
36;supply_node;1847.00;13.55;1975.00;0.35;0
36;supply_node;1902.00;13.03;1974.00;4.39;0
36;supply_node;1918.00;12.90;1974.00;1.04;0
36;supply_node;1927.00;13.25;1974.00;2.53;0
36;supply_node;1971.00;12.95;1974.00;0.28;0
36;supply_node;2008.00;12.53;1973.00;1.76;0
36;supply_node;2119.00;12.00;1973.00;4.69;0
36;supply_node;2066.00;10.95;1973.00;1.00;0
36;supply_node;2127.00;11.90;1971.00;3.93;0
36;supply_node;1935.00;13.40;1970.00;0.58;0
36;supply_node;2035.00;11.10;1968.00;3.17;0
36;supply_node;2081.00;11.10;1970.00;6.11;0
36;supply_node;1790.00;13.48;1968.00;1.30;0
36;supply_node;1818.00;13.10;1967.00;5.34;0
36;supply_node;2108.00;11.90;1967.00;2.00;0
36;supply_node;1850.00;13.35;1966.00;3.47;0
36;supply_node;1899.00;13.15;1966.00;1.23;0
36;supply_node;1875.00;13.20;1965.00;2.71;0
36;supply_node;2061.00;11.23;1965.00;5.65;0
36;supply_node;2070.00;12.05;1965.00;3.41;0
36;supply_node;2116.00;12.00;1965.00;4.88;0
36;supply_node;1990.00;12.60;1965.00;1.53;0
